id,code,report_date,total_holders,holder_change,top10_holders,top10_float,inst_hold_ratio,avg_holding,created_at
1210,000002,2026-03-31,489869,-1.6300,"[{'name': '惠州国际经济技术合作公司贸易部', 'rank': 27, 'ratio': 0.000258350455, 'change': '', 'shares': 9612}, {'name': '惠州国际经济技术合作公司贸易部', 'rank': 27, 'ratio': 0.0003, 'change': '新进', 'shares': 9612}, {'name': '中信证券股份有限公司', 'rank': 26, 'ratio': 0.000352450012, 'change': '', 'shares': 13113}, {'name': '中信证券股份有限公司', 'rank': 26, 'ratio': 0.000384430458, 'change': '新进', 'shares': 13113}, {'name': '新能源蛇口有限公司', 'rank': 25, 'ratio': 0.001034369425, 'change': '', 'shares': 38484}, {'name': '新能源蛇口有限公司', 'rank': 25, 'ratio': 0.0011, 'change': '新进', 'shares': 38484}, {'name': '上海万丰资产管理有限公司', 'rank': 24, 'ratio': 0.00517319102, 'change': '', 'shares': 192470}, {'name': '上海万丰资产管理有限公司', 'rank': 24, 'ratio': 0.005642593628, 'change': '新进', 'shares': 192470}, {'name': '国营华北光学仪器厂', 'rank': 23, 'ratio': 0.008794666635, 'change': '', 'shares': 327208}, {'name': '国营华北光学仪器厂', 'rank': 23, 'ratio': 0.0096, 'change': '新进', 'shares': 327208}]",[],0.0000,0,2026-06-06 04:49:14.116271+00:00
1211,000002,2026-02-28,497968,-3.0900,"[{'name': '惠州国际经济技术合作公司贸易部', 'rank': 27, 'ratio': 0.000258350455, 'change': '', 'shares': 9612}, {'name': '惠州国际经济技术合作公司贸易部', 'rank': 27, 'ratio': 0.0003, 'change': '新进', 'shares': 9612}, {'name': '中信证券股份有限公司', 'rank': 26, 'ratio': 0.000352450012, 'change': '', 'shares': 13113}, {'name': '中信证券股份有限公司', 'rank': 26, 'ratio': 0.000384430458, 'change': '新进', 'shares': 13113}, {'name': '新能源蛇口有限公司', 'rank': 25, 'ratio': 0.001034369425, 'change': '', 'shares': 38484}, {'name': '新能源蛇口有限公司', 'rank': 25, 'ratio': 0.0011, 'change': '新进', 'shares': 38484}, {'name': '上海万丰资产管理有限公司', 'rank': 24, 'ratio': 0.00517319102, 'change': '', 'shares': 192470}, {'name': '上海万丰资产管理有限公司', 'rank': 24, 'ratio': 0.005642593628, 'change': '新进', 'shares': 192470}, {'name': '国营华北光学仪器厂', 'rank': 23, 'ratio': 0.008794666635, 'change': '', 'shares': 327208}, {'name': '国营华北光学仪器厂', 'rank': 23, 'ratio': 0.0096, 'change': '新进', 'shares': 327208}]",[],0.0000,0,2026-06-06 04:49:14.116271+00:00
1212,000002,2025-12-31,513863,4.1900,"[{'name': '惠州国际经济技术合作公司贸易部', 'rank': 27, 'ratio': 0.000258350455, 'change': '', 'shares': 9612}, {'name': '惠州国际经济技术合作公司贸易部', 'rank': 27, 'ratio': 0.0003, 'change': '新进', 'shares': 9612}, {'name': '中信证券股份有限公司', 'rank': 26, 'ratio': 0.000352450012, 'change': '', 'shares': 13113}, {'name': '中信证券股份有限公司', 'rank': 26, 'ratio': 0.000384430458, 'change': '新进', 'shares': 13113}, {'name': '新能源蛇口有限公司', 'rank': 25, 'ratio': 0.001034369425, 'change': '', 'shares': 38484}, {'name': '新能源蛇口有限公司', 'rank': 25, 'ratio': 0.0011, 'change': '新进', 'shares': 38484}, {'name': '上海万丰资产管理有限公司', 'rank': 24, 'ratio': 0.00517319102, 'change': '', 'shares': 192470}, {'name': '上海万丰资产管理有限公司', 'rank': 24, 'ratio': 0.005642593628, 'change': '新进', 'shares': 192470}, {'name': '国营华北光学仪器厂', 'rank': 23, 'ratio': 0.008794666635, 'change': '', 'shares': 327208}, {'name': '国营华北光学仪器厂', 'rank': 23, 'ratio': 0.0096, 'change': '新进', 'shares': 327208}]",[],0.0000,0,2026-06-06 04:49:14.116271+00:00
1213,000002,2025-09-30,493176,-5.5300,"[{'name': '惠州国际经济技术合作公司贸易部', 'rank': 27, 'ratio': 0.000258350455, 'change': '', 'shares': 9612}, {'name': '惠州国际经济技术合作公司贸易部', 'rank': 27, 'ratio': 0.0003, 'change': '新进', 'shares': 9612}, {'name': '中信证券股份有限公司', 'rank': 26, 'ratio': 0.000352450012, 'change': '', 'shares': 13113}, {'name': '中信证券股份有限公司', 'rank': 26, 'ratio': 0.000384430458, 'change': '新进', 'shares': 13113}, {'name': '新能源蛇口有限公司', 'rank': 25, 'ratio': 0.001034369425, 'change': '', 'shares': 38484}, {'name': '新能源蛇口有限公司', 'rank': 25, 'ratio': 0.0011, 'change': '新进', 'shares': 38484}, {'name': '上海万丰资产管理有限公司', 'rank': 24, 'ratio': 0.00517319102, 'change': '', 'shares': 192470}, {'name': '上海万丰资产管理有限公司', 'rank': 24, 'ratio': 0.005642593628, 'change': '新进', 'shares': 192470}, {'name': '国营华北光学仪器厂', 'rank': 23, 'ratio': 0.008794666635, 'change': '', 'shares': 327208}, {'name': '国营华北光学仪器厂', 'rank': 23, 'ratio': 0.0096, 'change': '新进', 'shares': 327208}]",[],0.0000,0,2026-06-06 04:49:14.116271+00:00
1214,000002,2025-07-31,522030,-2.5200,"[{'name': '惠州国际经济技术合作公司贸易部', 'rank': 27, 'ratio': 0.000258350455, 'change': '', 'shares': 9612}, {'name': '惠州国际经济技术合作公司贸易部', 'rank': 27, 'ratio': 0.0003, 'change': '新进', 'shares': 9612}, {'name': '中信证券股份有限公司', 'rank': 26, 'ratio': 0.000352450012, 'change': '', 'shares': 13113}, {'name': '中信证券股份有限公司', 'rank': 26, 'ratio': 0.000384430458, 'change': '新进', 'shares': 13113}, {'name': '新能源蛇口有限公司', 'rank': 25, 'ratio': 0.001034369425, 'change': '', 'shares': 38484}, {'name': '新能源蛇口有限公司', 'rank': 25, 'ratio': 0.0011, 'change': '新进', 'shares': 38484}, {'name': '上海万丰资产管理有限公司', 'rank': 24, 'ratio': 0.00517319102, 'change': '', 'shares': 192470}, {'name': '上海万丰资产管理有限公司', 'rank': 24, 'ratio': 0.005642593628, 'change': '新进', 'shares': 192470}, {'name': '国营华北光学仪器厂', 'rank': 23, 'ratio': 0.008794666635, 'change': '', 'shares': 327208}, {'name': '国营华北光学仪器厂', 'rank': 23, 'ratio': 0.0096, 'change': '新进', 'shares': 327208}]",[],0.0000,0,2026-06-06 04:49:14.116271+00:00
1215,000002,2025-06-30,535537,-2.3800,"[{'name': '惠州国际经济技术合作公司贸易部', 'rank': 27, 'ratio': 0.000258350455, 'change': '', 'shares': 9612}, {'name': '惠州国际经济技术合作公司贸易部', 'rank': 27, 'ratio': 0.0003, 'change': '新进', 'shares': 9612}, {'name': '中信证券股份有限公司', 'rank': 26, 'ratio': 0.000352450012, 'change': '', 'shares': 13113}, {'name': '中信证券股份有限公司', 'rank': 26, 'ratio': 0.000384430458, 'change': '新进', 'shares': 13113}, {'name': '新能源蛇口有限公司', 'rank': 25, 'ratio': 0.001034369425, 'change': '', 'shares': 38484}, {'name': '新能源蛇口有限公司', 'rank': 25, 'ratio': 0.0011, 'change': '新进', 'shares': 38484}, {'name': '上海万丰资产管理有限公司', 'rank': 24, 'ratio': 0.00517319102, 'change': '', 'shares': 192470}, {'name': '上海万丰资产管理有限公司', 'rank': 24, 'ratio': 0.005642593628, 'change': '新进', 'shares': 192470}, {'name': '国营华北光学仪器厂', 'rank': 23, 'ratio': 0.008794666635, 'change': '', 'shares': 327208}, {'name': '国营华北光学仪器厂', 'rank': 23, 'ratio': 0.0096, 'change': '新进', 'shares': 327208}]",[],0.0000,0,2026-06-06 04:49:14.116271+00:00
1216,000002,2025-03-31,548580,-4.0000,"[{'name': '惠州国际经济技术合作公司贸易部', 'rank': 27, 'ratio': 0.000258350455, 'change': '', 'shares': 9612}, {'name': '惠州国际经济技术合作公司贸易部', 'rank': 27, 'ratio': 0.0003, 'change': '新进', 'shares': 9612}, {'name': '中信证券股份有限公司', 'rank': 26, 'ratio': 0.000352450012, 'change': '', 'shares': 13113}, {'name': '中信证券股份有限公司', 'rank': 26, 'ratio': 0.000384430458, 'change': '新进', 'shares': 13113}, {'name': '新能源蛇口有限公司', 'rank': 25, 'ratio': 0.001034369425, 'change': '', 'shares': 38484}, {'name': '新能源蛇口有限公司', 'rank': 25, 'ratio': 0.0011, 'change': '新进', 'shares': 38484}, {'name': '上海万丰资产管理有限公司', 'rank': 24, 'ratio': 0.00517319102, 'change': '', 'shares': 192470}, {'name': '上海万丰资产管理有限公司', 'rank': 24, 'ratio': 0.005642593628, 'change': '新进', 'shares': 192470}, {'name': '国营华北光学仪器厂', 'rank': 23, 'ratio': 0.008794666635, 'change': '', 'shares': 327208}, {'name': '国营华北光学仪器厂', 'rank': 23, 'ratio': 0.0096, 'change': '新进', 'shares': 327208}]",[],0.0000,0,2026-06-06 04:49:14.116271+00:00
1217,000002,2025-02-28,571412,-0.2700,"[{'name': '惠州国际经济技术合作公司贸易部', 'rank': 27, 'ratio': 0.000258350455, 'change': '', 'shares': 9612}, {'name': '惠州国际经济技术合作公司贸易部', 'rank': 27, 'ratio': 0.0003, 'change': '新进', 'shares': 9612}, {'name': '中信证券股份有限公司', 'rank': 26, 'ratio': 0.000352450012, 'change': '', 'shares': 13113}, {'name': '中信证券股份有限公司', 'rank': 26, 'ratio': 0.000384430458, 'change': '新进', 'shares': 13113}, {'name': '新能源蛇口有限公司', 'rank': 25, 'ratio': 0.001034369425, 'change': '', 'shares': 38484}, {'name': '新能源蛇口有限公司', 'rank': 25, 'ratio': 0.0011, 'change': '新进', 'shares': 38484}, {'name': '上海万丰资产管理有限公司', 'rank': 24, 'ratio': 0.00517319102, 'change': '', 'shares': 192470}, {'name': '上海万丰资产管理有限公司', 'rank': 24, 'ratio': 0.005642593628, 'change': '新进', 'shares': 192470}, {'name': '国营华北光学仪器厂', 'rank': 23, 'ratio': 0.008794666635, 'change': '', 'shares': 327208}, {'name': '国营华北光学仪器厂', 'rank': 23, 'ratio': 0.0096, 'change': '新进', 'shares': 327208}]",[],0.0000,0,2026-06-06 04:49:14.116271+00:00
1218,000002,2024-12-31,572979,-8.6600,"[{'name': '惠州国际经济技术合作公司贸易部', 'rank': 27, 'ratio': 0.000258350455, 'change': '', 'shares': 9612}, {'name': '惠州国际经济技术合作公司贸易部', 'rank': 27, 'ratio': 0.0003, 'change': '新进', 'shares': 9612}, {'name': '中信证券股份有限公司', 'rank': 26, 'ratio': 0.000352450012, 'change': '', 'shares': 13113}, {'name': '中信证券股份有限公司', 'rank': 26, 'ratio': 0.000384430458, 'change': '新进', 'shares': 13113}, {'name': '新能源蛇口有限公司', 'rank': 25, 'ratio': 0.001034369425, 'change': '', 'shares': 38484}, {'name': '新能源蛇口有限公司', 'rank': 25, 'ratio': 0.0011, 'change': '新进', 'shares': 38484}, {'name': '上海万丰资产管理有限公司', 'rank': 24, 'ratio': 0.00517319102, 'change': '', 'shares': 192470}, {'name': '上海万丰资产管理有限公司', 'rank': 24, 'ratio': 0.005642593628, 'change': '新进', 'shares': 192470}, {'name': '国营华北光学仪器厂', 'rank': 23, 'ratio': 0.008794666635, 'change': '', 'shares': 327208}, {'name': '国营华北光学仪器厂', 'rank': 23, 'ratio': 0.0096, 'change': '新进', 'shares': 327208}]",[],0.0000,0,2026-06-06 04:49:14.116271+00:00
1219,000002,2024-09-30,627280,0.0000,"[{'name': '惠州国际经济技术合作公司贸易部', 'rank': 27, 'ratio': 0.000258350455, 'change': '', 'shares': 9612}, {'name': '惠州国际经济技术合作公司贸易部', 'rank': 27, 'ratio': 0.0003, 'change': '新进', 'shares': 9612}, {'name': '中信证券股份有限公司', 'rank': 26, 'ratio': 0.000352450012, 'change': '', 'shares': 13113}, {'name': '中信证券股份有限公司', 'rank': 26, 'ratio': 0.000384430458, 'change': '新进', 'shares': 13113}, {'name': '新能源蛇口有限公司', 'rank': 25, 'ratio': 0.001034369425, 'change': '', 'shares': 38484}, {'name': '新能源蛇口有限公司', 'rank': 25, 'ratio': 0.0011, 'change': '新进', 'shares': 38484}, {'name': '上海万丰资产管理有限公司', 'rank': 24, 'ratio': 0.00517319102, 'change': '', 'shares': 192470}, {'name': '上海万丰资产管理有限公司', 'rank': 24, 'ratio': 0.005642593628, 'change': '新进', 'shares': 192470}, {'name': '国营华北光学仪器厂', 'rank': 23, 'ratio': 0.008794666635, 'change': '', 'shares': 327208}, {'name': '国营华北光学仪器厂', 'rank': 23, 'ratio': 0.0096, 'change': '新进', 'shares': 327208}]",[],0.0000,0,2026-06-06 04:49:14.116271+00:00
1220,000004,2026-04-20,17588,1.8200,"[{'name': '上海渝华电话工程有限公司', 'rank': 12, 'ratio': 0.0357, 'change': '新进', 'shares': 30000}, {'name': '深圳南山建设开发实业公司', 'rank': 11, 'ratio': 0.0589, 'change': '新进', 'shares': 49500}, {'name': '广东证券', 'rank': 10, 'ratio': 0.37553787209, 'change': '新进', 'shares': 191130}, {'name': '上海亨伟视听设备有限公司', 'rank': 10, 'ratio': 0.0595, 'change': '新进', 'shares': 50000}, {'name': '哈尔滨冠凯经贸有限公司', 'rank': 10, 'ratio': 0.0595, 'change': '新进', 'shares': 50000}, {'name': '北京市金王朝汽车配件有限责任公司', 'rank': 10, 'ratio': 0.0595, 'change': '新进', 'shares': 50000}, {'name': '郑州众合网安信息科技有限公司', 'rank': 10, 'ratio': 0.34, 'change': '新进', 'shares': 450337}, {'name': '中国建设银行股份有限公司-中银证券保本1号混合型证券投资基金', 'rank': 10, 'ratio': 1.08, 'change': '新进', 'shares': 910958}, {'name': '联通创新互联成都股权投资基金合伙企业(有限合伙)', 'rank': 10, 'ratio': 1.03, 'change': '', 'shares': 1700000}, {'name': '中国移动通信集团公司', 'rank': 10, 'ratio': 0.98, 'change': '新进', 'shares': 824478}]",[],0.0000,0,2026-06-06 04:49:14.116271+00:00
1221,000004,2026-04-10,17273,2.6200,"[{'name': '上海渝华电话工程有限公司', 'rank': 12, 'ratio': 0.0357, 'change': '新进', 'shares': 30000}, {'name': '深圳南山建设开发实业公司', 'rank': 11, 'ratio': 0.0589, 'change': '新进', 'shares': 49500}, {'name': '广东证券', 'rank': 10, 'ratio': 0.37553787209, 'change': '新进', 'shares': 191130}, {'name': '上海亨伟视听设备有限公司', 'rank': 10, 'ratio': 0.0595, 'change': '新进', 'shares': 50000}, {'name': '哈尔滨冠凯经贸有限公司', 'rank': 10, 'ratio': 0.0595, 'change': '新进', 'shares': 50000}, {'name': '北京市金王朝汽车配件有限责任公司', 'rank': 10, 'ratio': 0.0595, 'change': '新进', 'shares': 50000}, {'name': '郑州众合网安信息科技有限公司', 'rank': 10, 'ratio': 0.34, 'change': '新进', 'shares': 450337}, {'name': '中国建设银行股份有限公司-中银证券保本1号混合型证券投资基金', 'rank': 10, 'ratio': 1.08, 'change': '新进', 'shares': 910958}, {'name': '联通创新互联成都股权投资基金合伙企业(有限合伙)', 'rank': 10, 'ratio': 1.03, 'change': '', 'shares': 1700000}, {'name': '中国移动通信集团公司', 'rank': 10, 'ratio': 0.98, 'change': '新进', 'shares': 824478}]",[],0.0000,0,2026-06-06 04:49:14.116271+00:00
1222,000004,2026-03-31,16832,-10.0200,"[{'name': '上海渝华电话工程有限公司', 'rank': 12, 'ratio': 0.0357, 'change': '新进', 'shares': 30000}, {'name': '深圳南山建设开发实业公司', 'rank': 11, 'ratio': 0.0589, 'change': '新进', 'shares': 49500}, {'name': '广东证券', 'rank': 10, 'ratio': 0.37553787209, 'change': '新进', 'shares': 191130}, {'name': '上海亨伟视听设备有限公司', 'rank': 10, 'ratio': 0.0595, 'change': '新进', 'shares': 50000}, {'name': '哈尔滨冠凯经贸有限公司', 'rank': 10, 'ratio': 0.0595, 'change': '新进', 'shares': 50000}, {'name': '北京市金王朝汽车配件有限责任公司', 'rank': 10, 'ratio': 0.0595, 'change': '新进', 'shares': 50000}, {'name': '郑州众合网安信息科技有限公司', 'rank': 10, 'ratio': 0.34, 'change': '新进', 'shares': 450337}, {'name': '中国建设银行股份有限公司-中银证券保本1号混合型证券投资基金', 'rank': 10, 'ratio': 1.08, 'change': '新进', 'shares': 910958}, {'name': '联通创新互联成都股权投资基金合伙企业(有限合伙)', 'rank': 10, 'ratio': 1.03, 'change': '', 'shares': 1700000}, {'name': '中国移动通信集团公司', 'rank': 10, 'ratio': 0.98, 'change': '新进', 'shares': 824478}]",[],0.0000,0,2026-06-06 04:49:14.116271+00:00
1223,000004,2026-03-20,18706,8.5500,"[{'name': '上海渝华电话工程有限公司', 'rank': 12, 'ratio': 0.0357, 'change': '新进', 'shares': 30000}, {'name': '深圳南山建设开发实业公司', 'rank': 11, 'ratio': 0.0589, 'change': '新进', 'shares': 49500}, {'name': '广东证券', 'rank': 10, 'ratio': 0.37553787209, 'change': '新进', 'shares': 191130}, {'name': '上海亨伟视听设备有限公司', 'rank': 10, 'ratio': 0.0595, 'change': '新进', 'shares': 50000}, {'name': '哈尔滨冠凯经贸有限公司', 'rank': 10, 'ratio': 0.0595, 'change': '新进', 'shares': 50000}, {'name': '北京市金王朝汽车配件有限责任公司', 'rank': 10, 'ratio': 0.0595, 'change': '新进', 'shares': 50000}, {'name': '郑州众合网安信息科技有限公司', 'rank': 10, 'ratio': 0.34, 'change': '新进', 'shares': 450337}, {'name': '中国建设银行股份有限公司-中银证券保本1号混合型证券投资基金', 'rank': 10, 'ratio': 1.08, 'change': '新进', 'shares': 910958}, {'name': '联通创新互联成都股权投资基金合伙企业(有限合伙)', 'rank': 10, 'ratio': 1.03, 'change': '', 'shares': 1700000}, {'name': '中国移动通信集团公司', 'rank': 10, 'ratio': 0.98, 'change': '新进', 'shares': 824478}]",[],0.0000,0,2026-06-06 04:49:14.116271+00:00
1224,000004,2026-03-10,17232,-3.8800,"[{'name': '上海渝华电话工程有限公司', 'rank': 12, 'ratio': 0.0357, 'change': '新进', 'shares': 30000}, {'name': '深圳南山建设开发实业公司', 'rank': 11, 'ratio': 0.0589, 'change': '新进', 'shares': 49500}, {'name': '广东证券', 'rank': 10, 'ratio': 0.37553787209, 'change': '新进', 'shares': 191130}, {'name': '上海亨伟视听设备有限公司', 'rank': 10, 'ratio': 0.0595, 'change': '新进', 'shares': 50000}, {'name': '哈尔滨冠凯经贸有限公司', 'rank': 10, 'ratio': 0.0595, 'change': '新进', 'shares': 50000}, {'name': '北京市金王朝汽车配件有限责任公司', 'rank': 10, 'ratio': 0.0595, 'change': '新进', 'shares': 50000}, {'name': '郑州众合网安信息科技有限公司', 'rank': 10, 'ratio': 0.34, 'change': '新进', 'shares': 450337}, {'name': '中国建设银行股份有限公司-中银证券保本1号混合型证券投资基金', 'rank': 10, 'ratio': 1.08, 'change': '新进', 'shares': 910958}, {'name': '联通创新互联成都股权投资基金合伙企业(有限合伙)', 'rank': 10, 'ratio': 1.03, 'change': '', 'shares': 1700000}, {'name': '中国移动通信集团公司', 'rank': 10, 'ratio': 0.98, 'change': '新进', 'shares': 824478}]",[],0.0000,0,2026-06-06 04:49:14.116271+00:00
1225,000004,2026-02-27,17927,5.3400,"[{'name': '上海渝华电话工程有限公司', 'rank': 12, 'ratio': 0.0357, 'change': '新进', 'shares': 30000}, {'name': '深圳南山建设开发实业公司', 'rank': 11, 'ratio': 0.0589, 'change': '新进', 'shares': 49500}, {'name': '广东证券', 'rank': 10, 'ratio': 0.37553787209, 'change': '新进', 'shares': 191130}, {'name': '上海亨伟视听设备有限公司', 'rank': 10, 'ratio': 0.0595, 'change': '新进', 'shares': 50000}, {'name': '哈尔滨冠凯经贸有限公司', 'rank': 10, 'ratio': 0.0595, 'change': '新进', 'shares': 50000}, {'name': '北京市金王朝汽车配件有限责任公司', 'rank': 10, 'ratio': 0.0595, 'change': '新进', 'shares': 50000}, {'name': '郑州众合网安信息科技有限公司', 'rank': 10, 'ratio': 0.34, 'change': '新进', 'shares': 450337}, {'name': '中国建设银行股份有限公司-中银证券保本1号混合型证券投资基金', 'rank': 10, 'ratio': 1.08, 'change': '新进', 'shares': 910958}, {'name': '联通创新互联成都股权投资基金合伙企业(有限合伙)', 'rank': 10, 'ratio': 1.03, 'change': '', 'shares': 1700000}, {'name': '中国移动通信集团公司', 'rank': 10, 'ratio': 0.98, 'change': '新进', 'shares': 824478}]",[],0.0000,0,2026-06-06 04:49:14.116271+00:00
1226,000004,2026-02-13,17019,11.7000,"[{'name': '上海渝华电话工程有限公司', 'rank': 12, 'ratio': 0.0357, 'change': '新进', 'shares': 30000}, {'name': '深圳南山建设开发实业公司', 'rank': 11, 'ratio': 0.0589, 'change': '新进', 'shares': 49500}, {'name': '广东证券', 'rank': 10, 'ratio': 0.37553787209, 'change': '新进', 'shares': 191130}, {'name': '上海亨伟视听设备有限公司', 'rank': 10, 'ratio': 0.0595, 'change': '新进', 'shares': 50000}, {'name': '哈尔滨冠凯经贸有限公司', 'rank': 10, 'ratio': 0.0595, 'change': '新进', 'shares': 50000}, {'name': '北京市金王朝汽车配件有限责任公司', 'rank': 10, 'ratio': 0.0595, 'change': '新进', 'shares': 50000}, {'name': '郑州众合网安信息科技有限公司', 'rank': 10, 'ratio': 0.34, 'change': '新进', 'shares': 450337}, {'name': '中国建设银行股份有限公司-中银证券保本1号混合型证券投资基金', 'rank': 10, 'ratio': 1.08, 'change': '新进', 'shares': 910958}, {'name': '联通创新互联成都股权投资基金合伙企业(有限合伙)', 'rank': 10, 'ratio': 1.03, 'change': '', 'shares': 1700000}, {'name': '中国移动通信集团公司', 'rank': 10, 'ratio': 0.98, 'change': '新进', 'shares': 824478}]",[],0.0000,0,2026-06-06 04:49:14.116271+00:00
1227,000004,2026-01-31,15236,-6.1400,"[{'name': '上海渝华电话工程有限公司', 'rank': 12, 'ratio': 0.0357, 'change': '新进', 'shares': 30000}, {'name': '深圳南山建设开发实业公司', 'rank': 11, 'ratio': 0.0589, 'change': '新进', 'shares': 49500}, {'name': '广东证券', 'rank': 10, 'ratio': 0.37553787209, 'change': '新进', 'shares': 191130}, {'name': '上海亨伟视听设备有限公司', 'rank': 10, 'ratio': 0.0595, 'change': '新进', 'shares': 50000}, {'name': '哈尔滨冠凯经贸有限公司', 'rank': 10, 'ratio': 0.0595, 'change': '新进', 'shares': 50000}, {'name': '北京市金王朝汽车配件有限责任公司', 'rank': 10, 'ratio': 0.0595, 'change': '新进', 'shares': 50000}, {'name': '郑州众合网安信息科技有限公司', 'rank': 10, 'ratio': 0.34, 'change': '新进', 'shares': 450337}, {'name': '中国建设银行股份有限公司-中银证券保本1号混合型证券投资基金', 'rank': 10, 'ratio': 1.08, 'change': '新进', 'shares': 910958}, {'name': '联通创新互联成都股权投资基金合伙企业(有限合伙)', 'rank': 10, 'ratio': 1.03, 'change': '', 'shares': 1700000}, {'name': '中国移动通信集团公司', 'rank': 10, 'ratio': 0.98, 'change': '新进', 'shares': 824478}]",[],0.0000,0,2026-06-06 04:49:14.116271+00:00
1228,000004,2026-01-20,16233,-2.2300,"[{'name': '上海渝华电话工程有限公司', 'rank': 12, 'ratio': 0.0357, 'change': '新进', 'shares': 30000}, {'name': '深圳南山建设开发实业公司', 'rank': 11, 'ratio': 0.0589, 'change': '新进', 'shares': 49500}, {'name': '广东证券', 'rank': 10, 'ratio': 0.37553787209, 'change': '新进', 'shares': 191130}, {'name': '上海亨伟视听设备有限公司', 'rank': 10, 'ratio': 0.0595, 'change': '新进', 'shares': 50000}, {'name': '哈尔滨冠凯经贸有限公司', 'rank': 10, 'ratio': 0.0595, 'change': '新进', 'shares': 50000}, {'name': '北京市金王朝汽车配件有限责任公司', 'rank': 10, 'ratio': 0.0595, 'change': '新进', 'shares': 50000}, {'name': '郑州众合网安信息科技有限公司', 'rank': 10, 'ratio': 0.34, 'change': '新进', 'shares': 450337}, {'name': '中国建设银行股份有限公司-中银证券保本1号混合型证券投资基金', 'rank': 10, 'ratio': 1.08, 'change': '新进', 'shares': 910958}, {'name': '联通创新互联成都股权投资基金合伙企业(有限合伙)', 'rank': 10, 'ratio': 1.03, 'change': '', 'shares': 1700000}, {'name': '中国移动通信集团公司', 'rank': 10, 'ratio': 0.98, 'change': '新进', 'shares': 824478}]",[],0.0000,0,2026-06-06 04:49:14.116271+00:00
1229,000004,2026-01-09,16604,0.0000,"[{'name': '上海渝华电话工程有限公司', 'rank': 12, 'ratio': 0.0357, 'change': '新进', 'shares': 30000}, {'name': '深圳南山建设开发实业公司', 'rank': 11, 'ratio': 0.0589, 'change': '新进', 'shares': 49500}, {'name': '广东证券', 'rank': 10, 'ratio': 0.37553787209, 'change': '新进', 'shares': 191130}, {'name': '上海亨伟视听设备有限公司', 'rank': 10, 'ratio': 0.0595, 'change': '新进', 'shares': 50000}, {'name': '哈尔滨冠凯经贸有限公司', 'rank': 10, 'ratio': 0.0595, 'change': '新进', 'shares': 50000}, {'name': '北京市金王朝汽车配件有限责任公司', 'rank': 10, 'ratio': 0.0595, 'change': '新进', 'shares': 50000}, {'name': '郑州众合网安信息科技有限公司', 'rank': 10, 'ratio': 0.34, 'change': '新进', 'shares': 450337}, {'name': '中国建设银行股份有限公司-中银证券保本1号混合型证券投资基金', 'rank': 10, 'ratio': 1.08, 'change': '新进', 'shares': 910958}, {'name': '联通创新互联成都股权投资基金合伙企业(有限合伙)', 'rank': 10, 'ratio': 1.03, 'change': '', 'shares': 1700000}, {'name': '中国移动通信集团公司', 'rank': 10, 'ratio': 0.98, 'change': '新进', 'shares': 824478}]",[],0.0000,0,2026-06-06 04:49:14.116271+00:00
1230,000006,2026-03-31,60447,-5.4300,"[{'name': '安徽省粮食集团公司', 'rank': 13, 'ratio': 0.1024, 'change': '新进', 'shares': 259730}, {'name': '中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金', 'rank': 10, 'ratio': 0.32, 'change': '新进', 'shares': 4265554}, {'name': '中国农业银行-景顺长城内需增长开放式证券投资基金', 'rank': 10, 'ratio': 0.71, 'change': '新进', 'shares': 9546185}, {'name': '南方基金-建设银行-中国人寿-中国人寿委托南方基金混合型组合', 'rank': 10, 'ratio': 0.32, 'change': '', 'shares': 4302904}, {'name': '中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金', 'rank': 10, 'ratio': 0.33, 'change': '新进', 'shares': 4417486}, {'name': '中国工商银行-诺安股票证券投资基金', 'rank': 10, 'ratio': 0.467851927816, 'change': '新进', 'shares': 4627090}, {'name': '香港中央结算有限公司', 'rank': 10, 'ratio': 0.42, 'change': '', 'shares': 5691555}, {'name': '南方基金-建设银行-中国人寿-中国人寿委托南方基金混合型组合', 'rank': 10, 'ratio': 0.32, 'change': '新进', 'shares': 4302904}, {'name': '南方基金-建设银行-中国人寿-中国人寿委托南方基金混合型组合', 'rank': 10, 'ratio': 0.32, 'change': '', 'shares': 4302904}, {'name': '华厦证券', 'rank': 10, 'ratio': 0.2602, 'change': '新进', 'shares': 600000}]",[],0.0000,0,2026-06-06 04:49:14.116271+00:00
