id,code,title,summary,source,news_type,url,publish_date,created_at
128,300197,节能铁汉(300197.SZ)：2026年一季报净利润为-1.21亿元，同比亏损减少,2026年4月29日，节能铁汉(300197.SZ)发布2026年一季报。 　　公司营业总收入为1.94亿元。归母净利润为-1.21亿元，较去年同报告期归母净利润增加3321.80万元，实现2年连续上涨。,eastmoney,news,http://finance.eastmoney.com/a/202604303726200264.html,2026-04-30,2026-06-06 04:03:10.812799+00:00
129,300197,深股通现身20只个股龙虎榜,-1.81 38.28 002046 国机精工 6928.96 10.00 5.45 000700 模塑科技 6034.61 10.02 16.13 002167 东方锆业 6003.67 10.01 10.38 001896 豫能控股 5628.38 10.03 10.78 300197,eastmoney,news,http://finance.eastmoney.com/a/202606033759381153.html,2026-06-03,2026-06-06 04:03:10.812799+00:00
130,300197,深股通现身19只个股龙虎榜,日深股通专用席位上榜龙虎榜个股 代码 简称 深股通专用席位净买入（万元） 当日涨跌幅（%） 当日换手率（%） 002384 东山精密 71230.08 10.00 7.80 000062 深圳华强 18656.56 10.01 9.66 000767 晋控电力 7077.55 -0.49 31.05 300197,eastmoney,news,http://finance.eastmoney.com/a/202606023757892886.html,2026-06-02,2026-06-06 04:03:10.812799+00:00
131,300197,营业部最青睐个股曝光 3股净买入超亿元,达利凯普 37.30 20.01 8867.12 7.81 600403 大有能源 6.12 10.07 8761.64 57.20 000960 锡业股份 43.19 10.01 7795.58 1.61 301419 阿莱德 44.88 20.00 5583.48 7.57 300197,eastmoney,news,http://finance.eastmoney.com/a/202606023757892439.html,2026-06-02,2026-06-06 04:03:10.812799+00:00
132,300197,65只A股筹码大换手（6月4日）,金利华电 49.20 22.86 -4.71 920178 锐翔智能 140.50 22.72 5.25 920088 科力股份 38.38 22.70 -12.51 301468 博盈特焊 51.97 22.65 20.00 603120 肯特催化 55.86 22.21 6.93 300197,eastmoney,news,http://finance.eastmoney.com/a/202606043760438250.html,2026-06-04,2026-06-06 04:03:10.812799+00:00
133,300197,【数据揭秘】融资客看好个股一览,环比降幅（%） 占流通市值比例（%） 涨跌幅(%) 300327 中颖电子 60355.08 -45.75 6.43 -2.95 920981 晶赛科技 3597.56 -36.01 2.24 -4.67 920086 科马材料 1278.46 -22.10 1.84 -3.59 300197,eastmoney,news,http://finance.eastmoney.com/a/202606053761673541.html,2026-06-05,2026-06-06 04:03:10.812799+00:00
134,300197,今日29只个股突破年线,6月2日突破年线个股乖离率排名 证券代码 证券简称 今日涨跌幅（%） 今日换手率（%） 年线（元） 最新价（元） 乖离率（%） 300197 节能铁汉 20.21 14.71 1.97 2.32 17.50 002137 实益达 10.01 11.04 8.66 9.45 9.17,eastmoney,news,http://finance.eastmoney.com/a/202606023757396071.html,2026-06-02,2026-06-06 04:03:10.812799+00:00
135,300197,【盘中播报】28只个股跨越牛熊分界线,6月2日突破年线个股乖离率排名 　　 证券代码 证券简称 今日涨跌幅（%） 今日换手率（%） 年线（元） 最新价（元） 乖离率（%） 300197 节能铁汉 20.21 14.57 1.97 2.32 17.50 600280 中央商场 9.94 12.48 3.55 3.87 9.11,eastmoney,news,http://finance.eastmoney.com/a/202606023757355668.html,2026-06-02,2026-06-06 04:03:10.812799+00:00
136,300197,今日45只个股跨越牛熊分界线,6月2日突破年线个股乖离率排名 证券代码 证券简称 今日涨跌幅（%） 今日换手率（%） 年线（元） 最新价（元） 乖离率（%） 300197 节能铁汉 20.21 14.95 1.97 2.32 17.50 002137 实益达 10.01 11.86 8.66 9.45 9.17,eastmoney,news,http://finance.eastmoney.com/a/202606023757543647.html,2026-06-02,2026-06-06 04:03:10.812799+00:00
137,300197,节能铁汉：筹划重大资产重组事项,节能铁汉(300197.SZ)公告称，公司拟出售除保留资产负债以外的其他资产及负债，交易对方为中国节能集团或其他市场主体；同时拟以支付现金方式向关联方购买股权类资产。本次资产出售及购买互为前提，同时生效，预计均构成重大资产重组及关联交易。,eastmoney,news,http://finance.eastmoney.com/a/202605293754616695.html,2026-05-29,2026-06-06 04:03:10.812799+00:00
138,300197,【盘中播报】43只股长线走稳 站上年线,6月2日突破年线个股乖离率排名 证券代码 证券简称 今日涨跌幅（%） 今日换手率（%） 年线（元） 最新价（元） 乖离率（%） 300197 节能铁汉 20.21 14.87 1.97 2.32 17.50 002137 实益达 10.01 11.58 8.66 9.45 9.17,eastmoney,news,http://stock.eastmoney.com/a/202606023757467638.html,2026-06-02,2026-06-06 04:03:10.812799+00:00
139,300197,今日盘中突破五日均线个股一览,6月1日突破五日均线个股乖离率排名 证券代码 证券简称 今日涨跌幅（%） 今日换手率（%） 五日均线（元） 最新价（元） 乖离率（%） 920876 慧为智能 21.39 11.15 19.96 23.10 15.72 300197 节能铁汉 19.88 4.71 1.67 1.93,eastmoney,news,http://stock.eastmoney.com/a/202606013755908345.html,2026-06-01,2026-06-06 04:03:10.812799+00:00
140,300197,1559只股短线走稳 站上五日均线,6月1日突破五日均线个股乖离率排名 证券代码 证券简称 今日涨跌幅（%） 今日换手率（%） 五日均线（元） 最新价（元） 乖离率（%） 920876 慧为智能 29.95 20.13 20.29 24.73 21.89 300197 节能铁汉 19.88 5.29 1.67 1.93,eastmoney,news,http://finance.eastmoney.com/a/202606013756003191.html,2026-06-01,2026-06-06 04:03:10.812799+00:00
141,300197,关于股票交易异常波动的公告,,cninfo,announcement,https://www.cninfo.com.cn/new/disclosure/detail?annoId=1225347469,2026-06-02,2026-06-06 04:03:10.812799+00:00
142,300197,关于筹划重大资产重组暨关联交易的进展公告,,cninfo,announcement,https://www.cninfo.com.cn/new/disclosure/detail?annoId=1225347470,2026-06-02,2026-06-06 04:03:10.812799+00:00
143,300197,关于筹划重大资产重组暨关联交易的提示性的公告,,cninfo,announcement,https://www.cninfo.com.cn/new/disclosure/detail?annoId=1225339994,2026-05-29,2026-06-06 04:03:10.812799+00:00
144,300197,关于公司向控股股东申请借款展期暨关联交易的公告,,cninfo,announcement,https://www.cninfo.com.cn/new/disclosure/detail?annoId=1225311461,2026-05-15,2026-06-06 04:03:10.812799+00:00
145,300197,2025年年度股东会决议公告,,cninfo,announcement,https://www.cninfo.com.cn/new/disclosure/detail?annoId=1225311459,2026-05-15,2026-06-06 04:03:10.812799+00:00
146,300197,第五届董事会第三十七次会议决议公告,,cninfo,announcement,https://www.cninfo.com.cn/new/disclosure/detail?annoId=1225311458,2026-05-15,2026-06-06 04:03:10.812799+00:00
147,300197,北京中银（深圳）律师事务所关于中节能铁汉生态环境股份有限公司2025年年度股东会的法律意见书,,cninfo,announcement,https://www.cninfo.com.cn/new/disclosure/detail?annoId=1225311460,2026-05-15,2026-06-06 04:03:10.812799+00:00
148,300197,关于累计诉讼、仲裁情况的公告,,cninfo,announcement,https://www.cninfo.com.cn/new/disclosure/detail?annoId=1225291374,2026-05-11,2026-06-06 04:03:10.812799+00:00
149,300197,300197节能铁汉投资者关系管理信息20260429,,cninfo,announcement,https://www.cninfo.com.cn/new/disclosure/detail?annoId=1225258684,2026-04-29,2026-06-06 04:03:10.812799+00:00
150,300197,中信建投证券股份有限公司关于中节能铁汉生态环境股份有限公司向特定对象发行股票之保荐总结报告书,,cninfo,announcement,https://www.cninfo.com.cn/new/disclosure/detail?annoId=1225225632,2026-04-29,2026-06-06 04:03:10.812799+00:00
151,000725,000725，成交额A股第一,其中，京东方A（000725）半日成交256.13亿元，位居A股第一；该股自昨日强势涨停后，今日盘中再度触及涨停，午盘收涨8.94%，总市值2482亿元。 　　盘面上，全市场超4000只个股上涨。,eastmoney,news,http://finance.eastmoney.com/a/202606053761774466.html,2026-06-05,2026-06-06 05:38:45.545096+00:00
152,000725,京东方A(000725)龙虎榜数据(06-04),交易所2026年6月4日公布的交易公开信息显示，京东方A因成为日涨幅偏离值达到7%的前5只证券上榜。京东方A当日收报6.15元，涨跌幅10.02%，偏离值10.41%，换手率9.14%，成交额199.50亿。 免责声明：本文基于AI生产，仅供参考，不构成任何投资建议，据此操作风险自担,eastmoney,news,http://stock.eastmoney.com/a/202606043760420370.html,2026-06-04,2026-06-06 05:38:45.545096+00:00
153,000725,京东方A(000725)龙虎榜数据(05-29),交易所2026年5月29日公布的交易公开信息显示，京东方A因成为日跌幅偏离值达到7%的前5只证券上榜。京东方A当日收报5.11元，涨跌幅-10.04%，偏离值-8.10%，换手率9.98%，成交额191.36亿。 免责声明：本文基于AI生产，仅供参考，不构成任何投资建议，据此操作风险自担,eastmoney,news,http://stock.eastmoney.com/a/202605293754465148.html,2026-05-29,2026-06-06 05:38:45.545096+00:00
154,000725,午后异动！000725触及涨停,5月22日，京东方A（000725）午后快速上涨，截至发稿股价触及涨停，报5.16元/股，成交额超247亿元，最新市值为1911亿元。,eastmoney,news,http://finance.eastmoney.com/a/202605223746615279.html,2026-05-22,2026-06-06 05:38:45.545096+00:00
155,000725,000725，一字板！紧急澄清！,5月21日，京东方A（000725）开盘即“一字”涨停，截至收盘，该股报4.69元/股，涨停板上封单近1700万手。 　　20日晚间，京东方A公告称，公司于北京时间5月20日与Corning Incorporated（以下简称“康宁公司”）签署了合作备忘录。,eastmoney,news,http://finance.eastmoney.com/a/202605213745505883.html,2026-05-21,2026-06-06 05:38:45.545096+00:00
156,000725,成交额第一！000725，午后再爆发！,京东方A（000725）22日午后强势拉升，盘中再度涨停，但随后涨停板被多次打开。截至发稿，该股报5.15元/股，成交额超280亿元，目前位居A股成交额首位。,eastmoney,news,http://finance.eastmoney.com/a/202605223746653315.html,2026-05-22,2026-06-06 05:38:45.545096+00:00
157,000725,1808万手封板！000725，涨停！,【导读】券商板块异动拉升，玻璃基板、海运、电子元器件等板块涨幅居前 　　一起来看下最新的市场情况及资讯。 　　5月21日早盘，A股三大指数集体走高，截至发稿，沪指涨0.57%，深成指涨1.46%，创业板指涨1.60%，科创综指涨0.59%。 　　从板块看，券商板块异动拉升，玻璃基板,eastmoney,news,http://finance.eastmoney.com/a/202605213744702432.html,2026-05-21,2026-06-06 05:38:45.545096+00:00
158,000725,京东方A(000725)龙虎榜数据(05-22),交易所2026年5月22日公布的交易公开信息显示，京东方A因成为日涨幅偏离值达到7%的前5只证券、日振幅值达到15%的前5只证券、连续三个交易日内，涨幅偏离值累计达到20%的证券上榜。京东方A当日收报5.16元，涨跌幅10.02%，偏离值7.77%，换手率16.54%，成交额291.63,eastmoney,news,http://stock.eastmoney.com/a/202605223746727019.html,2026-05-22,2026-06-06 05:38:45.545096+00:00
159,000725,近1700万手封单！000725，一字涨停！,5月21日，京东方A（000725）开盘即“一字”涨停，截至发稿，该股报4.69元/股，涨停板上封单近1700万手。 　　20日晚间，京东方A公告称，公司于北京时间5月20日与Corning Incorporated（以下简称“康宁公司”）签署了合作备忘录。,eastmoney,news,http://finance.eastmoney.com/a/202605213744695383.html,2026-05-21,2026-06-06 05:38:45.545096+00:00
160,000725,京东方A(000725)龙虎榜数据(05-21),交易所2026年5月21日公布的交易公开信息显示，京东方A因成为日涨幅偏离值达到7%的前5只证券上榜。京东方A当日收报4.69元，涨跌幅10.09%，偏离值12.40%，换手率2.85%，成交额48.59亿。 免责声明：本文基于AI生产，仅供参考，不构成任何投资建议，据此操作风险自担,eastmoney,news,http://stock.eastmoney.com/a/202605213745224351.html,2026-05-21,2026-06-06 05:38:45.545096+00:00
161,000725,000725，罕见涨停！公司最新公告：与英伟达暂未开展业务合作！,5月21日，在大盘出现调整的背景下，京东方Ａ(000725)却罕见涨停。截至全天收盘，京东方A收于4.69元/股，涨幅为10.09%。 　　5月20日，京东方Ａ与Corning Incorporated（以下简称“康宁公司”）签署了合作备忘录（以下简称“备忘录”）。,eastmoney,news,http://finance.eastmoney.com/a/202605213745539650.html,2026-05-21,2026-06-06 05:38:45.545096+00:00
162,000725,罕见，000725，千万手封死涨停！玻璃基板，最新概念股出炉,京东方A涨停封单超千万手 　　5月21日早盘，京东方A（000725）开盘“一字”涨停。截至上午收盘，该股报收4.69元，上涨10.09%，市值超过1700亿元，涨停板上封单近1400万手。 　　消息面上，5月20日晚，京东方A公告称，公司与康宁公司签署了合作备忘录。,eastmoney,news,http://finance.eastmoney.com/a/202605213744752225.html,2026-05-21,2026-06-06 05:38:45.545096+00:00
163,000725,京东方A(000725.SZ)：与康宁签署合作备忘录，围绕玻璃基封装载板、钙钛矿等四领域展开合作,2026年5月20日，京东方科技集团股份有限公司（000725.SZ）发布公告称，公司于北京时间2026年5月20日与康宁公司（Corning Incorporated）签署合作备忘录，双方将围绕玻璃基封装载板、可折叠玻璃、钙钛矿玻璃基板、光互连相关应用等重点领域开展合作，共同探索具有商业潜力的技术与市场机会,eastmoney,news,http://finance.eastmoney.com/a/202605213744661333.html,2026-05-21,2026-06-06 05:38:45.545096+00:00
164,000725,京东方A：2026年行业内第8.6代OLED产线陆续开始量产,京东方Ａ(000725.SZ)发布投资者关系活动记录表公告，OLED产品方面，伴随2025年以来存储涨价影响，根据咨询机构预计，2026年终端需求承压，柔性AMOLED在手机领域增长节奏放缓。与此同时行业内LTPO、折叠等高端产品出货占比预计在海外高端品牌的带动下持续上涨。,eastmoney,news,http://finance.eastmoney.com/a/202606043760524279.html,2026-06-04,2026-06-06 05:38:45.545096+00:00
165,000725,6月4日龙虎榜净买入额前10个股,南财智讯6月4日电，盘后数据显示，因当日异动登上龙虎榜的个股中，资金净买入最多的前三位分别是京东方A(000725.SZ)、通鼎互联(002491.SZ)与中船特气(688146.SH)。其中排名第一的京东方A净买额达14.73亿元，占总成交金额的7.38%。,eastmoney,news,http://finance.eastmoney.com/a/202606043760484351.html,2026-06-04,2026-06-06 05:38:45.545096+00:00
166,000725,京东方A：玻璃基封装载板试验线良率尚未达到量产水平,人民财讯6月4日电，京东方A(000725)6月3日在机构调研时表示，公司于2024年投资9.93亿元建设玻璃基封装载板试验线。目前已给部分国内客户送样，部分客户已通过概念认证，并进入技术测试阶段。,eastmoney,news,http://finance.eastmoney.com/a/202606043759653164.html,2026-06-04,2026-06-06 05:38:45.545096+00:00
167,000725,京东方A(000725.SZ)：2026年一季报净利润为17.07亿元、同比较去年同期上涨5.78%,2026年4月30日，京东方A(000725.SZ)发布2026年一季报。 　　公司营业总收入为510.01亿元，在已披露的同业公司中排名第1，较去年同报告期营业总收入增加4.02亿元，实现3年连续上涨，同比较去年同期上涨0.80%。,eastmoney,news,http://finance.eastmoney.com/a/202604303725754138.html,2026-04-30,2026-06-06 05:38:45.545096+00:00
168,000725,京东方A：8.6代AMOLED生产线预计2026年年中实现量产,京东方A（000725）发布公告，公司于2026年6月3日接受特定对象调研，参会投资机构共68家。 　　公告指出，公司布局玻璃基封装载板，是根据“第N曲线”理论指导下的“屏之物联”战略，公司通过相关能力的复用，布局玻璃基封装载板作为未来业务发展的重要方向之一。,eastmoney,news,http://finance.eastmoney.com/a/202606043760155046.html,2026-06-04,2026-06-06 05:38:45.545096+00:00
169,000725,深股通现身19只个股龙虎榜,6月4日深股通专用席位上榜龙虎榜个股 　　 代码 简称 深股通专用席位净买入（万元） 当日涨跌幅（%） 当日换手率（%） 000725 京东方A 65412.64 10.02 9.14 001309 德明利 55953.09 10.00 11.88 002491 通鼎互联 18302.67,eastmoney,news,http://finance.eastmoney.com/a/202606043760676797.html,2026-06-04,2026-06-06 05:38:45.545096+00:00
170,000725,2000亿元市值巨头，涨停,今日早盘，玻璃基板概念再度活跃，京东方A（000725）涨停，截至发稿报6.15元/股，总市值超2200亿元。,eastmoney,news,http://finance.eastmoney.com/a/202606043760181755.html,2026-06-04,2026-06-06 05:38:45.545096+00:00
171,000725,018-2026年6月4日投资者关系活动记录表,,cninfo,announcement,https://www.cninfo.com.cn/new/disclosure/detail?annoId=1225351885,2026-06-04,2026-06-06 05:38:45.545096+00:00
172,000725,017-2026年6月3日投资者关系活动记录表,,cninfo,announcement,https://www.cninfo.com.cn/new/disclosure/detail?annoId=1225350309,2026-06-03,2026-06-06 05:38:45.545096+00:00
173,000725,关于回购公司股份的进展公告,,cninfo,announcement,https://www.cninfo.com.cn/new/disclosure/detail?annoId=1225341955,2026-06-02,2026-06-06 05:38:45.545096+00:00
174,000725,关于向2026年限制性股票激励计划激励对象首次授予限制性股票的公告,,cninfo,announcement,https://www.cninfo.com.cn/new/disclosure/detail?annoId=1225338052,2026-05-30,2026-06-06 05:38:45.545096+00:00
175,000725,第十一届董事会第十五次会议决议公告,,cninfo,announcement,https://www.cninfo.com.cn/new/disclosure/detail?annoId=1225338051,2026-05-30,2026-06-06 05:38:45.545096+00:00
176,000725,中信建投证券股份有限公司关于京东方科技集团股份有限公司2026年限制性股票激励计划首次授予相关事项之独立财务顾问报告,,cninfo,announcement,https://www.cninfo.com.cn/new/disclosure/detail?annoId=1225338050,2026-05-30,2026-06-06 05:38:45.545096+00:00
177,000725,北京市竞天公诚律师事务所关于京东方科技集团股份有限公司2026年限制性股票激励计划调整及首次授予事项的法律意见书,,cninfo,announcement,https://www.cninfo.com.cn/new/disclosure/detail?annoId=1225338049,2026-05-30,2026-06-06 05:38:45.545096+00:00
178,000725,董事会提名薪酬考核委员会关于公司2026年限制性股票激励计划调整及首次授予事项的核查意见,,cninfo,announcement,https://www.cninfo.com.cn/new/disclosure/detail?annoId=1225338048,2026-05-30,2026-06-06 05:38:45.545096+00:00
179,000725,关于调整2026年限制性股票激励计划激励对象名单及授予权益数量的公告,,cninfo,announcement,https://www.cninfo.com.cn/new/disclosure/detail?annoId=1225338047,2026-05-30,2026-06-06 05:38:45.545096+00:00
180,000725,关于回购股份方案实施完毕暨回购实施结果的公告,,cninfo,announcement,https://www.cninfo.com.cn/new/disclosure/detail?annoId=1225338046,2026-05-30,2026-06-06 05:38:45.545096+00:00
